,c_leading_the_way_day_min,c_consumer_transformation_day_min,c_system_transformation_day_min,c_steady_progression_day_min,c_leading_the_way_day_max,c_consumer_transformation_day_max,c_system_transformation_day_max,c_steady_progression_day_max,combined_leading_the_way,combined_consumer_transformation,combined_system_transformation,combined_steady_progression
2050-09-14,592.9453137927765,752.8201163970045,697.5607895836198,771.6580056733897,844.5521680080224,1093.4366246688664,980.6633552641572,1059.1223036137253,711.0180457498685,913.4216635678874,832.3612399797616,910.039472608388
2050-09-15,594.4312023789419,754.9802918962397,699.6141474961519,774.0376163829926,846.9602050098986,1096.8893323714058,983.8676329175787,1062.7581000437144,712.9447212203434,916.2019824040767,834.9706739111676,913.0301527940605
2050-09-16,601.1858027933072,764.6374007657218,708.5308273334101,784.1084770637444,858.8608505123376,1113.507495401183,998.5604646033934,1078.683241440056,722.1132318451637,929.1399166139039,846.6366917732923,925.9183967424785
2050-09-17,601.5921560085218,765.175260678132,708.9566153934629,784.5165497232615,859.8295958534799,1114.7517293542446,999.4779550043693,1079.4816256724407,722.7734854613097,929.9974999525821,847.2865713868733,926.5064448330428
2050-09-18,600.6951199775691,763.60115659594,707.0240356480983,781.841144069404,859.959323252915,1114.1987059358555,997.7538333904527,1076.2866280111216,722.2910672353756,928.81535677476,845.3859091180532,923.5277955417349
2050-09-19,596.1902412771706,757.5039285480225,701.9586273827276,776.7003066332361,850.008217687618,1101.167567807696,987.6871574612505,1066.9376521567815,715.3103977496799,919.5552529527057,838.0192604656381,916.4244268491881
2050-09-20,596.0556935572768,756.9469981878424,700.8453408680741,774.826972819301,851.9092441879144,1102.9043035932755,987.6784587131922,1065.2701063473787,716.0469131383743,919.967727466702,837.3475917549199,914.5836314333446
2050-09-21,599.4412853269017,761.2532227371815,703.9436247294838,777.423784425765,861.0070186826443,1114.2635900050068,995.4590062054044,1071.2736471831236,721.9892119840877,927.4345798206566,842.5512496127105,918.7225016503845
2050-09-22,607.5391305131409,771.6313608625651,711.5551603481878,783.9941176465411,882.3085302318834,1140.9894083941367,1014.0079795592665,1085.9231634135624,736.0049887258891,945.1503188230147,855.0919611174834,928.9621805750864
2050-09-23,610.645224202729,776.5633589953605,716.9161382359332,790.8789000467154,884.9003331042674,1145.8452998800394,1020.3818523393169,1095.0656481203014,738.9827248131847,950.1968443732145,861.0484282822921,937.0230801120621
2050-09-24,610.4520415170971,776.0645428140281,716.0897549686829,789.5694257172826,885.8655846448735,1146.632688651687,1020.1350427000075,1093.7856140692825,739.2817779397205,950.2360670931137,860.4465281929328,935.6871675133019
2050-09-25,612.068576133659,778.2099562783827,717.7982984961325,791.2190697298389,889.6858230268356,1151.549966785031,1023.7804987941058,1096.9829134891975,741.8939321484163,953.6371385220841,863.0387464543062,938.0513887041494
2050-09-26,603.1457098467073,766.2661489861538,708.1066467084797,781.6469944487604,869.1952843707223,1124.9844339843369,1003.7376823824939,1078.9580722129463,727.7318063556397,935.0509638429533,848.6078517345043,924.5597496076327
2050-09-27,602.6035697039304,765.1680197614422,706.5619138789904,779.3565494153418,870.1345736878487,1125.482776189833,1002.8100184527327,1076.483415561569,727.8103374124188,934.6063625132984,847.2822746759381,922.121731799812
2050-09-28,606.2132048510141,769.976934671239,710.4240230914284,783.1241806859883,878.5575098549388,1136.3588773436686,1010.9358551094278,1083.690675769851,733.5969451025093,942.1670916066025,853.0926359782352,927.48051995762
2050-09-29,610.1915546662322,775.1398653381697,714.3285027121385,786.6471452341594,888.6454792206586,1149.1241313397338,1019.9985961849665,1091.1259520764027,740.3205543200977,950.7523510136218,859.3311869796196,932.7905401023341
2050-09-30,620.8368861235714,789.2394748198111,725.5064980357279,797.3795770762146,913.9701748764339,1181.667635430834,1044.0271699362142,1112.0753628492241,757.5942655685309,973.2018150072252,876.3672817741523,948.2356018899459
2050-10-01,627.3052703331559,797.3490693423153,731.1238405557831,801.8008349310587,932.0424122119499,1204.0379262992806,1058.9840844072753,1123.1094907476731,769.2441844116288,987.6841021372338,886.1673513511666,955.631686294013
2050-10-02,629.2901165895362,799.8134501248481,732.7857483671509,803.0470435124616,937.7291437474968,1211.0388864671945,1063.5924199042383,1126.4061735365754,772.8797046629999,992.1723029890527,889.1455255291756,957.7965859720078
2050-10-03,637.7542083217286,809.7579860403284,738.4240055970555,805.7714184862576,965.2898058775795,1244.0950098337607,1083.683684451435,1138.3736794258416,789.8059831619173,1012.349254006423,901.1653666384366,964.5758588736169
2050-10-04,630.6895134973204,800.6942197121151,731.7586645171496,799.9948166966532,946.7629360125343,1220.8340122890454,1067.5088119582122,1125.5572474584887,777.6028572887486,996.911591445225,890.2129459665,955.6004192734054
2050-10-05,630.838166477278,801.5624327698604,733.6377306802447,803.2249004608067,943.1794447744858,1217.4808159590639,1067.3214319224157,1128.3363215995237,776.1515239304869,995.9909687880779,891.2597600857623,958.7330513394182
2050-10-06,635.6860992232473,808.0205867359284,738.8235290907816,808.282848536517,954.4946867104978,1232.090697737935,1078.2352348616946,1138.0142955439894,783.9244459772403,1006.1463058744579,899.0628125639412,965.9281237240184
2050-10-07,647.1462785283804,823.039713077638,750.4471696992925,819.1038699696636,982.6946883846448,1268.0312604341318,1104.2275044335338,1159.9756196225364,802.9231099040426,1030.6078179598867,917.2104574104495,981.8613507760757
2050-10-08,644.5187388604315,819.8348682645826,748.3947185477971,817.717976755137,974.8293552105033,1258.437242854858,1098.0821985125438,1155.8244563078547,797.9654316830444,1024.560628694577,913.3372386886526,979.2453100918576
2050-10-09,642.7769368687256,817.4500433156838,746.3660086974159,815.6048192535422,971.142148167573,1253.553873212766,1094.2112387105503,1152.108412660879,795.3353111599562,1021.0304966031347,910.4559903541547,976.3799938497035
2050-10-10,634.4557760621356,805.9288018273517,736.3452971769179,804.9215909964711,954.2787037155641,1230.9512483988417,1075.818210570524,1133.8809976424427,783.0934496293503,1004.4014734047801,896.5369056105866,962.1346204921133
2050-10-11,632.5949285815614,803.6906835438219,734.9727887133668,804.0849952666872,948.5231838925432,1223.977550345605,1071.4414487250388,1131.058083197092,779.5027522490542,1000.0607411721408,893.8319119306457,960.4191427138313
2050-10-12,644.8300535166604,819.5337956318484,746.8906333013875,814.7585451736053,979.7538791867322,1263.4352680912039,1099.340592958034,1153.7947076239375,800.269229168578,1026.5286150238028,912.9758208141619,976.5971890585415
2050-10-13,642.0002047825744,816.3698738656135,745.4184978258161,814.5859067198,969.5957741996277,1251.470868002335,1092.4980393606602,1150.3894755879928,794.204525670207,1019.4869660817917,909.1510270080593,975.0297256374605
2050-10-14,656.130200503035,835.2358901868861,760.6430985172102,829.5243990702814,1002.3246619175844,1293.8107119251922,1124.2745459892221,1178.7558466606467,816.7519154491584,1049.0074736296197,931.9457153537811,996.1867649941692
2050-10-15,663.2717230084667,844.3026662857656,767.1356727520355,834.9253769782994,1021.613427784344,1317.8666566086015,1140.6997514635855,1191.3577177368593,829.32866908881,1064.7886845121195,942.9020990611698,1004.8446063601102
2050-10-16,658.2271043110543,837.8054194992365,762.3116162864526,830.6850462979273,1008.5317409397611,1301.399661680941,1129.1695218803584,1182.1127824299706,820.6783599106606,1053.811532440474,935.0510800830668,998.3262335062526
2050-10-17,661.9397898282442,841.5149932174718,763.1101339582768,828.8862513787127,1024.447629185232,1319.600218496401,1138.4905959912662,1184.9454185332643,829.7479649473551,1063.8614345893218,939.5372288178546,998.4647573304658
2050-10-18,666.3851468860978,847.133064939268,767.0856062942638,832.1303017782046,1036.6049052745889,1334.7199472729235,1148.7347442953876,1192.6945017257008,837.6413420078985,1073.7319344641876,946.326251962261,1003.7423432192926
2050-10-19,670.5146483248411,852.7931738327279,771.9110090280273,837.1682774520217,1045.3107526501046,1346.2628620227545,1157.9073355467883,1201.527226534717,843.8614711958868,1082.0900060776914,953.1645453542651,1010.5620658556243
2050-10-20,671.1501315063126,853.7533863402094,772.8824830081919,838.3527750634652,1046.1274304434128,1347.5333351055722,1159.2494223108474,1203.2168214493774,844.593821152748,1083.2122647918425,954.3243467728335,1011.9990647567195
2050-10-21,674.8162133009687,859.3411311077652,778.6108741247273,845.4077627287261,1050.5554929806349,1354.588646335266,1166.9542467268657,1213.1429763358146,848.6969246254346,1089.5977293117764,961.0734151732406,1020.498975603033
2050-10-22,685.3012572140414,872.0136338191046,786.5027174887799,850.4047314184326,1082.6233838709,1393.532329566055,1191.567278314202,1229.2773935928244,868.7733250176182,1113.9423791645786,976.3891995296331,1030.4330454391143
2050-10-23,688.0714742751411,875.1710301019855,788.0981979810132,850.8496975001884,1092.2146942786817,1404.90347355106,1198.2187931375797,1232.8336451477312,874.5585905194135,1120.7250761490477,980.2058692920174,1032.2288172870449
2050-10-24,672.9910375882373,855.4908799930395,773.0169704444495,836.9934522580587,1054.6166353170393,1357.1357256185772,1163.9505538374974,1204.24404509973,849.3477477789561,1088.3826991540084,956.426019761156,1011.6251199776702
2050-10-25,681.0197154764722,865.0429527902864,778.670877451114,840.124180075,1080.0609707836938,1387.8157967819454,1182.9154960945198,1216.0370815098622,865.1029996969133,1107.3027380667713,967.971051551547,1018.5731856998001
2050-10-26,690.1214396884882,876.8945534234261,787.7056863432617,848.3665696457346,1102.9070936935022,1416.7947211035105,1203.618378740551,1233.1949370164914,880.3850836399355,1126.871093516324,982.2916239027039,1030.8943528988507
2050-10-27,700.0733231048123,889.30946901709,796.1889796598665,854.884208553817,1131.0758416154304,1451.5642399790054,1226.6785507477643,1249.9416211413236,898.4653921450322,1149.266755036654,997.294691353325,1042.003976016842
2050-10-28,711.0762809397722,903.935201991123,807.8771152564478,866.2178557508037,1156.9436968285797,1484.9035344263777,1251.4734998617032,1271.7890978867167,916.1871662331242,1172.3739779988512,1014.9663104850101,1058.1958166265736
2050-10-29,718.9337144287842,914.1305512157212,815.5843171858837,873.1681326437449,1176.8778290328064,1510.1251076424353,1269.374167704712,1286.4678733847636,929.4708777495629,1189.3333855177732,1027.2857158061754,1068.6760255383551
2050-10-30,727.8747419222506,925.3704802382804,823.4267762884645,879.418568110255,1201.680694618267,1540.8748733309678,1290.0249904971363,1301.8322476845233,945.4977407050961,1209.29603459862,1040.8685438608616,1079.031090897061
2050-10-31,710.5724636221244,903.0349217671466,806.7501363941028,864.6409395303792,1157.1115069227603,1484.6847569494578,1250.5177635447533,1269.934671946682,915.9570356430017,1171.7397934151813,1013.8793016358445,1056.4525218433919
2050-11-01,700.3495781342982,890.0558206739429,797.4555086609672,856.9083547380437,1129.501773438596,1450.2508910566462,1227.005761422824,1251.8944530986068,897.954452947043,1149.1499372725464,998.1952258675067,1044.0578957146513
2050-11-02,713.1959120754811,906.7492840035928,810.1198921109839,868.3853732352758,1161.9471495571656,1491.3456347070044,1256.2527323675208,1275.9850687051267,919.6098151492951,1176.8317359560028,1018.3664512986555,1061.300064323219
2050-11-03,707.1744236132338,899.7797565517417,806.3786752341761,866.929768889569,1141.7232527262736,1467.2324665041667,1241.8775670654597,1267.8607466252543,907.303032259683,1162.2841937432083,1009.9420752554126,1056.934164675118
2050-11-04,708.5856274147532,903.1320284628058,811.6670446194352,875.1576086519551,1136.3821711389596,1463.134431892004,1243.9076480119622,1276.1313914111981,905.8536043388589,1162.5337099438452,1013.98761241334,1065.4260487983934
2050-11-05,718.1697442037901,915.0170744577675,819.6544056805336,881.1082441994581,1163.9268393002853,1497.0222319355537,1266.1710125202212,1291.9959248872403,923.4449791777325,1184.2324248860348,1028.3505972156377,1075.8162608712423
2050-11-06,726.0096049922711,925.1454541275752,827.2310116686493,887.8403214800057,1184.075424418319,1522.4379134792587,1284.0660507840537,1306.4782763222188,936.8103396530805,1201.235099142887,1040.5892298656127,1086.0811169713538
2050-11-07,720.3869610726155,917.5741699981019,821.0083599060446,881.6019844398107,1171.4276195394266,1505.9533339084417,1271.4713693360957,1294.9533441585459,927.9997605474222,1189.6060063688167,1031.4415065006206,1077.3838612609613
2050-11-08,739.2303099309461,941.2361643145372,837.468898551484,894.654089723073,1223.854410747035,1570.9082282708125,1315.0137910924952,1327.2364908256582,961.8429811371091,1231.7259788601964,1060.0358001194827,1099.0929369901423
2050-11-09,742.3442004322558,945.9862766870035,842.3447436364735,900.6648100961565,1227.592035013086,1576.878152814161,1321.5549840914487,1335.6823784909952,965.3179761334073,1237.1422954592567,1065.773136091731,1106.3299703503012
2050-11-10,724.5792557199852,923.9083636545176,827.4163028502167,889.4145477286891,1176.8172908358733,1514.336634526849,1280.32541120152,1306.0983504314709,932.8319608481216,1197.010205520577,1039.0923209767375,1086.8622646396786
2050-11-11,734.7883855656952,937.6483151400995,838.6959940702013,900.70784423604,1199.8252736530235,1544.3096950129677,1303.1995186882662,1326.9971137686885,948.8480281794261,1218.1388716317383,1055.6931319108962,1102.6220506967188
2050-11-12,746.165650849238,951.0215281098175,846.2901345824998,904.397258863454,1236.8367964872818,1588.709258873327,1330.2011550893194,1343.1056887532245,971.5849621782072,1245.2493681337746,1071.8571515667297,1111.760528861369
2050-11-13,762.2450770558685,970.8301489032486,859.3541570051398,913.7791621586279,1283.8178580355916,1646.3070045677741,1367.6548854753316,1369.236244675877,1001.4288517137771,1281.894674338867,1095.7961772372275,1128.6226657654179
2050-11-14,750.399317935499,956.0305492774504,849.1997827698879,905.9198620854575,1250.4180302170525,1605.045997672718,1340.223490963889,1349.2208098946135,979.9634834555842,1255.2776457014786,1077.9113654207333,1115.3028829241402
2050-11-15,732.6588337122242,933.8489881238612,833.9478605991687,894.0700460614137,1200.4993467465424,1543.3508856299807,1299.155101080329,1319.181015571709,947.8601584223088,1215.4472353760261,1051.1057654117258,1095.2795370981123
2050-11-16,735.4422532874459,937.5822536939363,836.9903116634644,897.0903322005557,1206.8473056434236,1551.5953363578803,1305.4014720203304,1324.8314563324261,952.2590493290692,1221.2312868517506,1055.6163932710529,1099.5206803676
2050-11-17,747.9534462612733,953.3585231996432,848.0880350506479,906.0578231014562,1241.2711938347059,1594.3500317515309,1334.2606383657455,1346.5094520565099,974.5638892118883,1249.0764068420194,1074.680968139743,1114.2200592411036
2050-11-18,762.2353200901555,972.0123993597608,862.4113633778479,919.2531012865372,1276.7852863745036,1639.4983512229517,1366.7018982630566,1373.6438756138632,998.3997413584021,1279.676983701509,1097.2207007433083,1133.801630833489
2050-11-19,781.3948795853835,996.1243271947537,879.2837963806242,932.7667750683948,1329.781837062446,1705.2434357044697,1410.9338309061252,1406.664559932924,1032.6776120659022,1322.406596596393,1126.358531385652,1156.1046925563946
2050-11-20,785.2414541776161,1001.2338474979817,883.360776520934,936.7126368739363,1338.8459596573139,1716.9188469920944,1419.6047817054475,1414.289145244707,1038.8820161789781,1330.4912955846446,1132.5321480007701,1161.7498175257278
2050-11-21,789.3765201273899,1005.8865618485559,885.5875956265759,937.1002104225269,1353.516357730627,1734.2343498379498,1429.5803700677404,1419.374209045271,1047.6696051852641,1340.7265669993385,1138.1565941660774,1164.168382439759
2050-11-22,782.2020458218348,996.8044818224396,879.1331571346707,931.7960440979477,1333.9829931002414,1709.9169276382502,1413.0587106982234,1406.8124611044718,1034.9679303220441,1324.8237668742463,1127.1816255420877,1155.5858729812473
2050-11-23,781.2844761159978,996.4403606830597,880.3542778490412,934.7764479461938,1326.8081574663693,1702.2840540812042,1410.3245566784806,1408.1594738612075,1031.3330088173238,1321.3239857588312,1126.7388561721643,1157.9530728609016
2050-11-24,773.6544989126335,987.0326537353806,874.1342216886429,930.2871266863867,1304.5626528243347,1674.9991677620255,1392.5584432999206,1395.7298314604568,1017.1921184513141,1303.9501285678293,1115.3695253130795,1149.9162304712654
2050-11-25,783.3622527488277,1000.4523642912884,885.7698884134403,942.652507853333,1324.3614475565528,1701.4893670552729,1414.033030048913,1416.9154183549504,1031.5277704585747,1323.3894031713191,1131.5822630765958,1166.4425297435093
2050-11-26,782.9148108053171,1000.2230039036417,886.2324043135619,943.8681892185609,1321.1665231429765,1698.0610940966178,1412.7401021029189,1417.380405919242,1029.8858453629045,1321.778003625236,1131.3039335974922,1167.371787011282
2050-11-27,780.2768402580563,996.5057006563188,882.8892171986585,940.1838727278281,1316.2007773829737,1691.2634082838777,1406.95966264454,1411.3617797354837,1026.1684226751245,1316.6254837028393,1126.813176547262,1162.5739705145998
2050-11-28,783.5754177201839,1000.0190832564048,884.1570693691191,939.5839817911076,1329.0654416426087,1706.1998788191001,1415.0716033873657,1414.6843296239585,1033.6778775435196,1325.154469373069,1131.061109441192,1163.6424014402319
2050-11-29,791.6055176532541,1009.699057132182,890.1358978449374,943.2943457880361,1353.7741018610386,1736.1695463429528,1433.9415958064237,1426.9469241975721,1049.1177206573225,1343.845846146318,1142.760263326939,1171.140086603964
2050-11-30,808.6665281729325,1031.7948826956417,906.7640666008092,958.194983099626,1397.3011845802362,1791.1693462835422,1472.8420574369638,1458.6653579558606,1078.0656802001631,1380.7465475362055,1169.459580286963,1193.7154442099577
2050-12-01,800.1714454048554,1022.0533381744701,901.7196007365089,956.5590781670992,1368.235577527233,1756.6343345071803,1452.4907495948382,1447.54076412956,1060.4738422921814,1360.0556191111182,1157.6842002933708,1187.9515739343124
2050-12-02,789.1705062625794,1009.281707183624,894.785335745161,953.7223150049498,1331.5144120811965,1712.800217177779,1426.2582125803483,1432.5548103902415,1038.087512274763,1333.5491304695188,1142.2467114159929,1179.8072614494138
2050-12-03,785.1439271113394,1004.2494617513935,891.3295693707337,951.0434400635381,1320.1706414724567,1698.7839858297937,1416.9350553097765,1425.7452732815718,1030.795106567819,1324.504490207255,1136.1654199201214,1175.2726638564127
2050-12-04,803.4731889618281,1027.0209023066295,906.712219053718,962.615313001058,1372.6039962999776,1763.3563919595072,1459.4803886262305,1456.240190988222,1064.3327163430401,1365.925735436379,1163.6843797383074,1195.3249090645193
2050-12-05,788.5957412146896,1008.1435004814031,893.2143885594563,951.4133568639674,1332.3577095339492,1713.181048403243,1425.2544668905457,1430.0275571448155,1038.105203366244,1333.0299669901462,1140.8726996990029,1177.3355255559736
2050-12-06,760.1852630321292,972.1972341836249,867.7019536503809,930.4927521186662,1254.8999664400635,1616.7822439517954,1359.8155220142278,1380.351267348285,987.7614299465827,1270.0223715924976,1097.4344437309774,1143.4284537315707
2050-12-07,765.6756962457108,978.9943202787935,872.2482039823287,933.8490269074068,1270.7467253786301,1636.2605662432982,1372.578428539513,1389.3970448396767,997.867897126339,1282.4739656739448,1105.6487094456481,1149.3308103424974
2050-12-08,789.0782784192465,1008.4423677478693,892.84781491732,950.3386965426097,1335.5010965067086,1716.5860236930168,1426.608677686973,1429.7169128970468,1039.7460286627747,1334.6730524800935,1141.2349359466937,1176.5572266835682
2050-12-09,812.0595042624863,1038.3568925865907,915.6345490039118,971.1045116586512,1393.244330893081,1789.8122395332732,1478.8897782512965,1473.0024631503497,1078.357320755742,1384.100090277405,1177.3814048539775,1207.6240935501191
2050-12-10,818.8214720102504,1046.9661818172337,921.8446575112498,976.3303506778691,1411.3649017549124,1812.4513297496894,1494.4230248938018,1485.0249156005875,1090.204156719455,1398.997730132984,1187.7848727005048,1215.9277700286138
2050-12-11,830.2192886362994,1061.0975915494096,931.3364533728438,983.3944020292219,1444.1383394234936,1852.767741416274,1520.9016653919557,1503.8814171638423,1111.1314956474469,1424.8077951731032,1204.8625802080942,1228.2722163532794
2050-12-12,828.7077971337852,1058.3350686978413,927.7973003767604,978.3808394762091,1445.0031172646786,1852.460842071812,1518.082372849577,1498.0897894024451,1110.596421100403,1423.0184534797806,1201.527228838763,1222.7744883784517
2050-12-13,821.1846900996997,1048.8957994974542,921.2451682324804,973.2049856024091,1424.027096073019,1826.484519019671,1500.6923281387344,1485.2292733695272,1097.0653913642373,1406.188202936617,1190.1203345959575,1214.140523016917
2050-12-14,829.5760817243319,1059.883925161245,929.7326271381501,981.0861410972502,1444.7297278836286,1852.8531819838965,1519.7316005692983,1501.2757394546538,1110.999830219635,1424.1163722672684,1203.3973428165918,1225.7671845945601
2050-12-15,823.9943772390099,1053.075648809255,925.3720805415209,978.1411693614501,1428.0224944337451,1832.4736516609144,1506.6772298321587,1492.4566561773254,1100.468691416992,1411.2706410241733,1195.1691936570296,1220.209048387338
2050-12-16,813.6595096051891,1041.1638283150658,919.0797432440231,975.8731826455424,1393.0172072891783,1790.802769476709,1481.9655878291626,1478.6985517156631,1079.2196235944525,1386.2099663143358,1180.770659571724,1212.9338243099317
2050-12-17,810.1176499607398,1036.53161897824,915.5119294322228,972.5727751544247,1384.2456397302253,1779.640766088547,1473.9250146329814,1471.9466807616104,1073.323804249776,1378.6323462818748,1175.1735184173117,1208.0511213469504
2050-12-18,804.6337631645764,1029.2944349682311,909.8207739485813,967.164029947286,1371.046357397252,1762.7277975514735,1461.5264467174165,1461.2515814019575,1064.35939754231,1367.0195391411135,1166.4289803430868,1200.2083285866504
2050-12-19,780.6765463316194,998.7525970014607,887.7169190766639,948.467156249797,1307.0790520385535,1682.7440149434235,1406.5240610214755,1418.5098341319099,1022.4868609249233,1314.311103800179,1129.5223500770157,1170.6165245009047
2050-12-20,770.3308307547693,984.698648736593,875.9522261959585,936.4255008017329,1284.5266786353377,1653.1082707991882,1383.4453222425132,1396.8493200001371,1006.5847109041937,1293.1390617627324,1112.5425871091372,1154.0802801215746
2050-12-21,767.9738804145925,981.0568510457078,872.1426248693699,931.6631545473338,1281.969541633643,1648.8525287477967,1378.5303118903935,1390.2847630931574,1004.0713347020716,1289.1246072697236,1108.144041746175,1148.4009950998684
2050-12-22,749.0155026998567,955.829875995734,851.9357498655227,912.0135706760612,1237.5537645230834,1591.5581663565106,1335.8285936060906,1352.542984548964,973.6029837666426,1249.3589189888944,1077.6635030363798,1120.3870553249321
2050-12-23,752.7801241042073,960.0322177742835,853.8769596655201,912.2124686783957,1251.1066828149242,1607.512752578095,1344.9366439932248,1357.0482160248225,981.6879230174342,1258.7389349939604,1082.7436456811315,1122.4431560302633
2050-12-24,737.8785331874925,937.5391601248543,831.1561503657666,884.5432947925639,1231.820239987598,1577.589632147545,1313.4476833504973,1317.5143954430682,964.456424856893,1232.380210071368,1055.5751340468923,1088.8473829261043
2050-12-25,700.9244304673181,885.0021851782827,783.1346861231682,830.8070395802333,1164.9727968439902,1484.9900850420843,1232.8328442001343,1231.4873343016573,913.5481031942214,1161.0521021892077,992.1083068081457,1019.6252216374324
2050-12-26,698.9090477087977,881.9096463307915,779.9323296827184,826.8334606520796,1162.6601931966816,1481.229182559192,1228.6133727167194,1225.9537134290408,911.3447777195178,1157.5799102124922,988.3730926775542,1014.8623593918803
2050-12-27,736.2628072338908,932.791087325266,822.7658970933757,870.9478534233712,1243.2720811873783,1587.442753415199,1311.832192421619,1304.6746667794855,968.4101229181475,1233.7673410185334,1049.8468151573345,1075.1709246031637
2050-12-28,742.8697350015483,942.344253668095,831.7627328771985,881.290339059272,1254.2839306258647,1603.0896584761638,1326.1203103651546,1320.6486542490848,977.1079480098398,1246.2253762552673,1061.3869397204571,1088.2431317058258
2050-12-29,743.4994216137602,944.3869710910518,835.5261088781691,887.4710415932078,1248.693201616678,1598.1590771761234,1326.6001306175015,1326.364795070749,975.0823179801001,1245.3313036549966,1063.8510924532252,1094.4086475275503
2050-12-30,736.2686760994092,935.8239631454219,830.5360839194277,884.8337514014977,1225.5446562614388,1570.3028145032224,1309.489077686179,1315.8909677400902,960.7927400082142,1228.2186024853095,1053.5013393018926,1088.3237447932806
2050-12-31,735.1543306821435,932.2643250203408,824.0180920298496,874.1497079252686,1235.1140162363022,1578.71459378944,1308.5968548490034,1305.9801262454034,964.2379807825049,1229.6991251310446,1049.2072335972355,1077.6531228868503
